"","YearCollected","SurveyAreaIdentifier","sum_all_sp","n_visits"
"5797",2015,"L2792690",5346,4
"5798",2015,"L279820",1689,12
"5799",2015,"L2811736",989,3
"5800",2015,"L283643",0,1
"5801",2015,"L284148",0,1
"5802",2015,"L286815",9,1
"5803",2015,"L2982263",543,6
"5804",2015,"L301106",40,1
"5805",2015,"L3077429",825,1
"5806",2015,"L3095837",45,6
"5807",2015,"L3095839",3,6
"5808",2015,"L3095844",1,6
"5809",2015,"L3095847",1,6
"5810",2015,"L3095849",64,6
"5811",2015,"L3095851",1935,6
"5812",2015,"L3095855",182,6
"5813",2015,"L3095856",1584,6
"5814",2015,"L3095857",4,6
"5815",2015,"L3095860",20,6
"5816",2015,"L3095864",28,6
"5817",2015,"L3095865",11,6
"5818",2015,"L3107396",2,1
"5819",2015,"L3193937",14577,5
"5820",2015,"L3205108",66,6
"5821",2015,"L3206217",5,7
"5822",2015,"L3206227",113,7
"5823",2015,"L3206228",49,6
"5824",2015,"L3206231",74,6
"5825",2015,"L3206232",98,7
"5826",2015,"L3206237",5,1
"5827",2015,"L3206343",437,7
"5828",2015,"L3206425",308,7
"5829",2015,"L3206575",313,7
"5830",2015,"L3206708",554,6
"5831",2015,"L337068",1299,55
"5832",2015,"L346256",1,2
"5833",2015,"L353732",158,3
"5834",2015,"L3547129",0,1
"5835",2015,"L355076",108,1
"5836",2015,"L3570951",0,1
"5837",2015,"L3578066",2682,5
"5838",2015,"L3595262",370,2
"5839",2015,"L3595275",51,2
"5840",2015,"L3617570",1612,6
"5841",2015,"L3667278",0,2
"5842",2015,"L3675040",87,1
"5843",2015,"L3689479",82,4
"5844",2015,"L370646",0,1
"5845",2015,"L3798137",0,1
"5846",2015,"L3817456",0,1
"5847",2015,"L3820219",529,2
"5848",2015,"L3829927",64,3
"5849",2015,"L3831327",0,1
"5850",2015,"L3831335",107,1
"5851",2015,"L3831890",0,1
"5852",2015,"L3831901",0,1
"5853",2015,"L3831905",1,1
"5854",2015,"L3831913",146,3
"5855",2015,"L3840008",0,1
"5856",2015,"L3862903",1232,24
"5857",2015,"L3875457",43,1
"5858",2015,"L387768",5,1
"5859",2015,"L3883824",254,8
"5860",2015,"L3891645",154,2
"5861",2015,"L3914725",593,9
"5862",2015,"L3931810",0,1
"5863",2015,"L3960546",1518,1
"5864",2015,"L444842",0,1
"5865",2015,"L448190",19,1.89285714285714
"5866",2015,"L452884",1111,105
"5867",2015,"L455080",627,106
"5868",2015,"L460193",36,1
"5869",2015,"L467252",43,1
"5870",2015,"L470630",379,98
"5871",2015,"L475103",1568,3
"5872",2015,"L480911",2466,17
"5873",2015,"L489398",54,1
"5874",2015,"L491873",1,1
"5875",2015,"L502926",208,3
"5876",2015,"L508149",0,1
"5877",2015,"L522089",53,2
"5878",2015,"L5293274",405,12
"5879",2015,"L581494",87,1
"5880",2015,"L594639",211,1
"5881",2015,"L610800",161,2
"5882",2015,"L631964",4960,4
"5883",2015,"L646019",5,2
"5884",2015,"L677336",114,6
"5885",2015,"L692075",0,1
"5886",2015,"L718378",43641,43
"5887",2015,"L728677",3484,22
"5888",2015,"L731315",0,1
"5889",2015,"L744895",0,1
"5890",2015,"L766976",2,1
"5891",2015,"L770907",0,2
"5892",2015,"L815089",304,5
"5893",2015,"L815117",199,2
"5894",2015,"L816569",387,4
"5895",2015,"L823147",96,1
"5896",2015,"L840315",986,11
"5897",2015,"L859480",73,2
"5898",2015,"L878459",1522,2
"5899",2015,"L880154",4627,18
"5900",2015,"L882815",7,2
"5901",2015,"L919291",52,3
"5902",2015,"L923371",993,12
"5903",2015,"L938112",153,5
"5904",2015,"L955750",1685,15
"5905",2015,"L956380",0,1
"5906",2015,"L970806",99,2
"5907",2015,"L977151",5521,9
"5908",2015,"L985694",72,10
"5909",2015,"L992910",4,1
"5910",2016,"L1009192",375,6
"5911",2016,"L1012514",216,1
"5912",2016,"L1048685",0,1
"5913",2016,"L109146",423,7
"5914",2016,"L109147",906,9
"5915",2016,"L109534",496,10
"5916",2016,"L1107527",16,12
"5917",2016,"L1178498",765,14
"5918",2016,"L1191767",153,4
"5919",2016,"L1244703",108,3
"5920",2016,"L1252857",129,1
"5921",2016,"L1252874",262,2
"5922",2016,"L1261638",167,12
"5923",2016,"L1280841",6121,7
"5924",2016,"L131590",189,2
"5925",2016,"L1325225",1881,20
"5926",2016,"L1349493",218,6
"5927",2016,"L140043",1,2
"5928",2016,"L1458076",262,4
"5929",2016,"L1461902",244,11
"5930",2016,"L1489632",646,15
"5931",2016,"L1550876",256,6
"5932",2016,"L1652506",103,5
"5933",2016,"L1655346",1871,5
"5934",2016,"L1655354",1657,5
"5935",2016,"L1655362",7188,5
"5936",2016,"L166400",2234,5
"5937",2016,"L169814",31,4
"5938",2016,"L1722141",0,1
"5939",2016,"L1787718",701,1
"5940",2016,"L1799761",30,12
"5941",2016,"L1886467",394,4
"5942",2016,"L1915670",0,1
"5943",2016,"L2097435",6153,2
"5944",2016,"L2101293",21,3
"5945",2016,"L2118995",394,2
"5946",2016,"L2120084",1009,1
"5947",2016,"L2129207",342,2
"5948",2016,"L2130870",241,1
"5949",2016,"L215343",119,1
"5950",2016,"L2158478",245,2
"5951",2016,"L2169706",2651,5
"5952",2016,"L219714",215,11
"5953",2016,"L2290807",1506,5
"5954",2016,"L2290820",1100,5
"5955",2016,"L2290828",6371,5
"5956",2016,"L2290838",1129,5
"5957",2016,"L2296029",7064,4
"5958",2016,"L2330793",382,6
"5959",2016,"L2345533",3862,7
"5960",2016,"L2395280",330,4
"5961",2016,"L2401908",1550,3
"5962",2016,"L2402949",301,1
"5963",2016,"L251783",1600,3
"5964",2016,"L2521989",2320,5
"5965",2016,"L2539837",238,2
"5966",2016,"L265654",694,2
"5967",2016,"L2666632",2077,3
"5968",2016,"L267984",4822,9
"5969",2016,"L269484",15172,4.75
"5970",2016,"L2706945",51,1
"5971",2016,"L2735912",508,3
"5972",2016,"L2735946",1217,3
"5973",2016,"L2735973",1841,3
"5974",2016,"L2735978",3064,3
"5975",2016,"L2759111",0,1
"5976",2016,"L2782119",530,8
"5977",2016,"L2792690",2368,2
"5978",2016,"L279820",2187,12
"5979",2016,"L2811736",1042,3
"5980",2016,"L281393",12371,27
"5981",2016,"L286815",1322,4
"5982",2016,"L2982263",512,6
"5983",2016,"L3068901",11,1
"5984",2016,"L3095837",1,6
"5985",2016,"L3095851",784,6
"5986",2016,"L3095855",240,6
"5987",2016,"L3095856",728,6
"5988",2016,"L3193937",17680,5
"5989",2016,"L320465",342,2
"5990",2016,"L332411",1438,2
"5991",2016,"L337068",1308,29
"5992",2016,"L3595262",104,3
"5993",2016,"L3595275",229,3
"5994",2016,"L3617570",1362,6
"5995",2016,"L3675040",261,2
"5996",2016,"L3728191",63,1
"5997",2016,"L3842647",44,4
"5998",2016,"L3883824",25,4
"5999",2016,"L3896873",9,1
"6000",2016,"L3914725",42,2
"6001",2016,"L438168",1,1
"6002",2016,"L444772",279,4.92857142857143
"6003",2016,"L452884",120,14
"6004",2016,"L455080",8,15
"6005",2016,"L460738",0,1
"6006",2016,"L466299",15,1
"6007",2016,"L470630",503,115
"6008",2016,"L471581",0,1
"6009",2016,"L4748446",14,2
"6010",2016,"L475103",114,1
"6011",2016,"L4752823",0,1
"6012",2016,"L4775263",2,0.964285714285714
"6013",2016,"L4807434",2470,3
"6014",2016,"L4807438",1671,4
"6015",2016,"L480911",587,9
"6016",2016,"L4827907",1,1
"6017",2016,"L4848949",448,1
"6018",2016,"L4879017",5980,7
"6019",2016,"L4880243",708,4
"6020",2016,"L4880323",974,5
"6021",2016,"L4880358",35,5
"6022",2016,"L4880371",104,4
"6023",2016,"L489398",1004,9
"6024",2016,"L4909656",0,1
"6025",2016,"L4909664",228,4
"6026",2016,"L4909699",33,6
"6027",2016,"L4909727",2,2
"6028",2016,"L4930251",0,1
"6029",2016,"L4958267",5,1
"6030",2016,"L5095767",0,1
"6031",2016,"L522089",575,3
"6032",2016,"L606099",336,1
"6033",2016,"L610800",464,2
"6034",2016,"L631964",5156,5
"6035",2016,"L654719",11375,5
"6036",2016,"L679561",192,6
"6037",2016,"L718378",23703,20
"6038",2016,"L728677",3830,20
"6039",2016,"L728711",247,7
"6040",2016,"L767320",344,12
"6041",2016,"L816569",750,8
"6042",2016,"L817748",3,1
"6043",2016,"L831688",0,1
"6044",2016,"L840315",282,3
"6045",2016,"L847296",0,1
"6046",2016,"L859480",60,2
"6047",2016,"L861759",868,4
"6048",2016,"L876716",6,2
"6049",2016,"L919291",0,1
"6050",2016,"L923371",1328,19
"6051",2016,"L955750",2296,16
"6052",2016,"L970806",337,1
"6053",2016,"L975211",194,0.928571428571429
"6054",2016,"L977151",2416,4
"6055",2016,"L982130",2,2
"6056",2016,"L985694",0,2
"6057",2017,"L1009192",2045,20
"6058",2017,"L1011366",41,3
"6059",2017,"L1011369",31,4
"6060",2017,"L1059216",18,1
"6061",2017,"L1059771",37,1
"6062",2017,"L109146",467,10
"6063",2017,"L109147",1098,6
"6064",2017,"L109201",10,1
"6065",2017,"L109216",13,3
"6066",2017,"L109233",107,4
"6067",2017,"L109534",1028,11
"6068",2017,"L1107527",225,11.8214285714286
"6069",2017,"L1178498",323,11
"6070",2017,"L1187776",251,3
"6071",2017,"L1191767",184,13
"6072",2017,"L1244703",151,3
"6073",2017,"L1252874",308,3
"6074",2017,"L1255048",1,1
"6075",2017,"L1261638",0,1
"6076",2017,"L1267505",12,4
"6077",2017,"L1286700",52,1
"6078",2017,"L1286702",16,1
"6079",2017,"L129046",1275,1
"6080",2017,"L1302632",2,1
"6081",2017,"L130995",17,1
"6082",2017,"L1325225",1043,23
"6083",2017,"L140461",454,2
"6084",2017,"L1420268",0,1
"6085",2017,"L1461902",33,3.85714285714286
"6086",2017,"L1489632",10,3
"6087",2017,"L158203",29,2
"6088",2017,"L1600047",2092,16.8928571428571
"6089",2017,"L1600122",226,5
"6090",2017,"L165940",1534,2
"6091",2017,"L166400",1031,1
"6092",2017,"L167991",69,1
"6093",2017,"L1799761",1028,13
"6094",2017,"L1800092",140,3
"6095",2017,"L1866702",0,1
"6096",2017,"L1882259",143,1
"6097",2017,"L1886467",351,3
"6098",2017,"L194386",33,2
"6099",2017,"L1982458",1020,2
"6100",2017,"L207348",2322,14
"6101",2017,"L2101293",17,4
"6102",2017,"L210301",15,1
"6103",2017,"L2106902",52,1
"6104",2017,"L2120084",5907,3
"6105",2017,"L2122868",10075,7
"6106",2017,"L2130870",1633,3
"6107",2017,"L213321",43,1
"6108",2017,"L215343",115,1
"6109",2017,"L2158478",166,2
"6110",2017,"L2164359",7119,2
"6111",2017,"L2169706",6748,7.64285714285714
"6112",2017,"L2237576",1,3
"6113",2017,"L2237602",1720,4
"6114",2017,"L2273319",28,1
"6115",2017,"L2296029",2469,3
"6116",2017,"L2307979",830,3
"6117",2017,"L2309446",43,2
"6118",2017,"L2330793",361,6
"6119",2017,"L2332176",2506,1
"6120",2017,"L2345533",2273,6
"6121",2017,"L2352594",29,1
"6122",2017,"L2395280",502,5
"6123",2017,"L2405060",120,1
"6124",2017,"L2405093",581,1
"6125",2017,"L2456555",29,2
"6126",2017,"L248017",381,2
"6127",2017,"L251783",194,3
"6128",2017,"L2521989",4159,6
"6129",2017,"L2539837",1989,9
"6130",2017,"L265133",0,1
"6131",2017,"L265654",1913,2
"6132",2017,"L2666632",2533,7
"6133",2017,"L267984",3633,8
"6134",2017,"L269484",6618,3
"6135",2017,"L269491",967,1
"6136",2017,"L269568",6,1
"6137",2017,"L270936",172,1
"6138",2017,"L271446",12,1
"6139",2017,"L272667",3,1
"6140",2017,"L2735912",2418,7
"6141",2017,"L2735946",4121,7
"6142",2017,"L2735973",3907,7
"6143",2017,"L2735978",3791,7
"6144",2017,"L2776116",1,10
"6145",2017,"L2782119",1038,4
"6146",2017,"L2792690",5419,4
"6147",2017,"L279820",2764,12
"6148",2017,"L281393",129,4
"6149",2017,"L286815",27,2
"6150",2017,"L294931",1,1
"6151",2017,"L2982263",490,6
"6152",2017,"L2995662",9242,3
"6153",2017,"L3058301",344,1
"6154",2017,"L3089685",239,6
"6155",2017,"L3141071",8,2
"6156",2017,"L319816",815,4.32142857142857
"6157",2017,"L3205108",4,1
"6158",2017,"L3206217",0,1
"6159",2017,"L3206227",23,1
"6160",2017,"L3206231",0,1
"6161",2017,"L3206232",3,1
"6162",2017,"L3206233",2,1
"6163",2017,"L3206343",41,1
"6164",2017,"L3206425",2,1
"6165",2017,"L3206575",19,1
"6166",2017,"L3235203",0,1
"6167",2017,"L332411",220,1
"6168",2017,"L337068",1016,28
"6169",2017,"L353732",105,1.92857142857143
"6170",2017,"L355076",1530,1
"6171",2017,"L3593329",377,1
"6172",2017,"L3595262",57,3
"6173",2017,"L3595275",403,3
"6174",2017,"L364733",490,1
"6175",2017,"L3675040",19,1
"6176",2017,"L3790282",28,1
"6177",2017,"L3854433",9,1
"6178",2017,"L3882608",1438,14
"6179",2017,"L3883824",2,1
"6180",2017,"L3973364",0,1
"6181",2017,"L404892",100,1
"6182",2017,"L4065761",18,1
"6183",2017,"L4132510",54,1
"6184",2017,"L416575",1,1
"6185",2017,"L422517",5,1
"6186",2017,"L448189",641,1
"6187",2017,"L448190",23,1
"6188",2017,"L451717",2,1
"6189",2017,"L4525037",950,3
"6190",2017,"L452884",4,1
"6191",2017,"L453702",4885,21
"6192",2017,"L454182",3,1
"6193",2017,"L455080",2,1
"6194",2017,"L455897",45,1
"6195",2017,"L458979",15,1
"6196",2017,"L460940",13,1
"6197",2017,"L466941",19,1
"6198",2017,"L470630",538,106
"6199",2017,"L473469",34611,13
"6200",2017,"L474417",33,1
"6201",2017,"L474874",600,1
"6202",2017,"L475103",5340,6
"6203",2017,"L4856050",1635,7
"6204",2017,"L4856056",1083,18
"6205",2017,"L4879017",5,1
"6206",2017,"L4880323",1428,7
"6207",2017,"L4880358",125,3
"6208",2017,"L4880371",0,1
"6209",2017,"L489477",1,2
"6210",2017,"L4909656",0,2
"6211",2017,"L4909664",1143,6
"6212",2017,"L4909699",29,4
"6213",2017,"L4949363",0,1
"6214",2017,"L4995332",28,3
"6215",2017,"L506627",100,1
"6216",2017,"L5088912",28,6
"6217",2017,"L510074",0,1
"6218",2017,"L514035",5416,35
"6219",2017,"L5167285",0,1
"6220",2017,"L5169629",4099,5
"6221",2017,"L521509",66,1
"6222",2017,"L5293274",5,1
"6223",2017,"L547888",41,1
"6224",2017,"L5581776",0,1
"6225",2017,"L575549",177,5
"6226",2017,"L581494",36,1
"6227",2017,"L595101",802,1
"6228",2017,"L602602",1878,5
"6229",2017,"L606107",51,2
"6230",2017,"L6061797",22,1
"6231",2017,"L6061824",325,5
"6232",2017,"L6061856",355,3
"6233",2017,"L606334",48,1
"6234",2017,"L610800",188,2.96428571428571
"6235",2017,"L6111355",128,4
"6236",2017,"L6111398",3044,10
"6237",2017,"L6150702",18,1
"6238",2017,"L6158371",11,1
"6239",2017,"L6158374",23,1
"6240",2017,"L6175383",18,1
"6241",2017,"L6175439",0,1
"6242",2017,"L6188179",0,1
"6243",2017,"L6202860",0,1
"6244",2017,"L6202872",0,1
"6245",2017,"L6202873",0,1
"6246",2017,"L6226118",632,1
"6247",2017,"L6228213",16,1
"6248",2017,"L6231076",32,1
"6249",2017,"L6245493",0,1
"6250",2017,"L6248145",57,1
"6251",2017,"L6250154",7536,1
"6252",2017,"L6285228",36,1
"6253",2017,"L631964",2382,5
"6254",2017,"L6320192",4221,4
"6255",2017,"L6320203",32,1
"6256",2017,"L6321738",3188,3
"6257",2017,"L632761",0,1
"6258",2017,"L632770",0,1
"6259",2017,"L6332851",5,1
"6260",2017,"L6343413",0,1
"6261",2017,"L635461",81,2
"6262",2017,"L6424924",0,1
"6263",2017,"L6426344",20,1
"6264",2017,"L6426366",17,1
"6265",2017,"L6426373",10,1
"6266",2017,"L6426382",1340,8
"6267",2017,"L6426462",252,3
"6268",2017,"L6426499",241,3
"6269",2017,"L6426512",244,2
"6270",2017,"L6426529",6,1
"6271",2017,"L6426558",506,4
"6272",2017,"L6426596",411,2
"6273",2017,"L6436346",3,1
"6274",2017,"L6436351",36,2
"6275",2017,"L6436370",68,2
"6276",2017,"L6436385",3769,7
"6277",2017,"L6436436",168,3
"6278",2017,"L6449593",0,1
"6279",2017,"L6474849",0,1
"6280",2017,"L6484239",0,1
"6281",2017,"L6506217",0,1
"6282",2017,"L6506225",0,1
"6283",2017,"L654697",565,6
"6284",2017,"L654719",19456,13
"6285",2017,"L660873",7919,9
"6286",2017,"L679561",474,6
"6287",2017,"L711746",103,6
"6288",2017,"L713652",63,2
"6289",2017,"L7197959",12,3
"6290",2017,"L722804",271,6
"6291",2017,"L731098",184,1
"6292",2017,"L797546",0,1
"6293",2017,"L799233",8,1
"6294",2017,"L816569",245,8
"6295",2017,"L835237",4786,6
"6296",2017,"L840315",815,8
"6297",2017,"L859480",31,2
"6298",2017,"L880154",2769,19
"6299",2017,"L923371",1081,21
"6300",2017,"L955750",824,4
"6301",2017,"L977151",4518,12
"6302",2017,"L9953138",0,1
"6303",2018,"L1011366",14,1
"6304",2018,"L1011369",33,2
"6305",2018,"L1029227",120,1
"6306",2018,"L1050285",0,1
"6307",2018,"L109146",1301,13
"6308",2018,"L109147",993,9
"6309",2018,"L109534",773,9
"6310",2018,"L1178498",862,19
"6311",2018,"L1178569",0,2
"6312",2018,"L1191767",501,13
"6313",2018,"L1244703",110,3
"6314",2018,"L1261638",1,1
"6315",2018,"L1280841",143,1
"6316",2018,"L129135",6004,1
"6317",2018,"L1302632",0,1
"6318",2018,"L1309887",11,1
"6319",2018,"L140461",230,2
"6320",2018,"L1420268",10,3
"6321",2018,"L1461902",677,14
"6322",2018,"L1600047",266,14
"6323",2018,"L1600122",22,2
"6324",2018,"L1797495",568,11
"6325",2018,"L1799761",0,1
"6326",2018,"L1828430",8844,8
"6327",2018,"L1970649",628,12
"6328",2018,"L1982458",2895,4
"6329",2018,"L207348",61,2
"6330",2018,"L207388",12637,4
"6331",2018,"L2101293",0,1
"6332",2018,"L2120084",5994,3
"6333",2018,"L2130870",1341,3
"6334",2018,"L2158478",280,3
"6335",2018,"L2169706",5779,5
"6336",2018,"L2237576",1,5
"6337",2018,"L2237602",5234,6
"6338",2018,"L2296029",376,1
"6339",2018,"L2330793",537,9
"6340",2018,"L2395280",894,5
"6341",2018,"L2422401",6,13
"6342",2018,"L251783",448,3
"6343",2018,"L2521989",2922,5
"6344",2018,"L2539837",2643,10
"6345",2018,"L2666632",3465,9
"6346",2018,"L267984",3407,4
"6347",2018,"L269484",14640,5
"6348",2018,"L269491",9589,8
"6349",2018,"L270936",366,1
"6350",2018,"L2735912",2367,9
"6351",2018,"L2735946",2826,9
"6352",2018,"L2735973",2387,9
"6353",2018,"L2735978",4173,9
"6354",2018,"L2776116",57,13
"6355",2018,"L2782119",819,8
"6356",2018,"L2792690",2501,3
"6357",2018,"L279820",1405,12
"6358",2018,"L281393",4335,10
"6359",2018,"L2919587",2629,8
"6360",2018,"L3070938",40,2
"6361",2018,"L3089685",451,6
"6362",2018,"L3095851",735,8
"6363",2018,"L3095855",269,6
"6364",2018,"L3095856",507,7
"6365",2018,"L320465",1,1
"6366",2018,"L337068",1724,34
"6367",2018,"L3817456",0,1
"6368",2018,"L3882608",1360,8
"6369",2018,"L3919485",77,1
"6370",2018,"L4132510",627,1
"6371",2018,"L4452971",0,2
"6372",2018,"L450156",368,6
"6373",2018,"L453702",2605,5
"6374",2018,"L470630",402,118
"6375",2018,"L473315",2709,5
"6376",2018,"L473469",15725,6
"6377",2018,"L475103",2152,7
"6378",2018,"L4856050",256,2
"6379",2018,"L4856056",637,5
"6380",2018,"L4909664",369,8
"6381",2018,"L4909699",6,8
"6382",2018,"L5080580",5560,8
"6383",2018,"L5088912",108,6
"6384",2018,"L514035",756,6
"6385",2018,"L5169629",8549,13
"6386",2018,"L575549",401,4
"6387",2018,"L585527",1445,1
"6388",2018,"L5909581",7,1
"6389",2018,"L599123",25,1
"6390",2018,"L610800",82,3
"6391",2018,"L6111398",1605,5
"6392",2018,"L6287577",224,1
"6393",2018,"L631964",3794,5
"6394",2018,"L6320192",1460,2
"6395",2018,"L6321738",2620,3
"6396",2018,"L654697",397,10
"6397",2018,"L654719",8732,5
"6398",2018,"L660873",692,6
"6399",2018,"L679561",155,5
"6400",2018,"L711746",43,2
"6401",2018,"L713652",98,1
"6402",2018,"L7243231",0,1
"6403",2018,"L7243716",1,1
"6404",2018,"L7266708",47,1
"6405",2018,"L7271380",1445,1
"6406",2018,"L728677",160,3
"6407",2018,"L7688656",0,1
"6408",2018,"L7733668",5905,2
"6409",2018,"L7733710",421,1
"6410",2018,"L7733716",1493,1
"6411",2018,"L7761714",0,1
"6412",2018,"L7807344",56,1
"6413",2018,"L7849731",2965,1
"6414",2018,"L7899786",49,5
"6415",2018,"L7899833",62,2
"6416",2018,"L7909332",494,9
"6417",2018,"L7910263",1,1
"6418",2018,"L7916535",0,1
"6419",2018,"L7916862",172,1
"6420",2018,"L8011023",3385,1
"6421",2018,"L8040669",155,1
"6422",2018,"L8043509",2109,1
"6423",2018,"L815089",32,1
"6424",2018,"L816569",288,5
"6425",2018,"L840315",1117,9
"6426",2018,"L860797",21,1
"6427",2018,"L867490",1,1
"6428",2018,"L880154",252,8
"6429",2018,"L887672",347,14
"6430",2018,"L977151",750,4
"6431",2018,"L982130",4,1
"6432",2019,"L10010486",15,1
"6433",2019,"L10016930",10447,4
"6434",2019,"L10032105",445,1
"6435",2019,"L1009192",3068,24
"6436",2019,"L1009450",7,1
"6437",2019,"L10354697",0,1
"6438",2019,"L10374289",1,1
"6439",2019,"L1050620",69,5
"6440",2019,"L1074166",19,1
"6441",2019,"L109144",198,1
"6442",2019,"L109146",349,9
"6443",2019,"L109147",1175,8
"6444",2019,"L109203",601,2
"6445",2019,"L109233",679,2
"6446",2019,"L109534",744,10
"6447",2019,"L1107527",165,8
"6448",2019,"L1135300",406,5
"6449",2019,"L1191767",347,12
"6450",2019,"L1237970",9,1
"6451",2019,"L1241098",169,2
"6452",2019,"L1244703",121,3
"6453",2019,"L1255081",4,1
"6454",2019,"L129037",4989,2
"6455",2019,"L129135",1046,2
"6456",2019,"L1461902",787,24
"6457",2019,"L1465000",1429,1
"6458",2019,"L1489632",1109,20
"6459",2019,"L1505042",750,1
"6460",2019,"L157760",21,1
"6461",2019,"L159290",946,1
"6462",2019,"L1600122",0,1
"6463",2019,"L1652917",1,2
"6464",2019,"L1722141",55,1
"6465",2019,"L1787570",1197,1
"6466",2019,"L1799761",2364,23
"6467",2019,"L1800092",58,1
"6468",2019,"L1828430",1085,6
"6469",2019,"L1970649",260,14
"6470",2019,"L207348",251,6
"6471",2019,"L207388",4802,3
"6472",2019,"L2097435",13304,3
"6473",2019,"L2106902",100,5
"6474",2019,"L2120084",3742,2
"6475",2019,"L2129207",131,2
"6476",2019,"L2130870",1042,3
"6477",2019,"L2158478",71,2
"6478",2019,"L2164359",4200,1
"6479",2019,"L2169706",14301,8
"6480",2019,"L2218097",5914,3
"6481",2019,"L2237576",3,4
"6482",2019,"L2237602",3337,4
"6483",2019,"L225785",294,2
"6484",2019,"L2324116",2631,3
"6485",2019,"L2330793",310,8
"6486",2019,"L2395280",1040,5
"6487",2019,"L2430264",6,2
"6488",2019,"L2484091",4,1
"6489",2019,"L251783",722,3
"6490",2019,"L2539837",1300,8
"6491",2019,"L265654",533,1
"6492",2019,"L2666632",6897,8
"6493",2019,"L267984",2906,5
"6494",2019,"L269484",5167,3
"6495",2019,"L269491",11289,8
"6496",2019,"L271098",76,3
"6497",2019,"L271446",38,1
"6498",2019,"L2734414",4214,3
"6499",2019,"L2735912",4696,8
"6500",2019,"L2735946",4917,7
"6501",2019,"L2735973",3571,7
"6502",2019,"L2735978",4894,7
"6503",2019,"L2737159",392,6
"6504",2019,"L2776116",39,6
"6505",2019,"L2792690",2787,3
"6506",2019,"L279820",1779,11
"6507",2019,"L283670",17,12
"6508",2019,"L2866525",5,1
"6509",2019,"L2919587",6395,16
"6510",2019,"L298379",37,2
"6511",2019,"L3029648",292,1
"6512",2019,"L304911",132,2
"6513",2019,"L3052601",8,2
"6514",2019,"L3070938",6,1
"6515",2019,"L3089685",2426,25
"6516",2019,"L3095851",2920,8
"6517",2019,"L3095855",256,9
"6518",2019,"L3095856",2087,9
"6519",2019,"L3120125",87,2
"6520",2019,"L320465",480,3
"6521",2019,"L338888",55,4
"6522",2019,"L340082",19,1
"6523",2019,"L344449",131,3
"6524",2019,"L3471947",23,3
"6525",2019,"L3475826",7538,4
"6526",2019,"L350679",12,1
"6527",2019,"L356152",9,1
"6528",2019,"L3595262",33,3
"6529",2019,"L3595275",85,3
"6530",2019,"L3882608",1648,7
"6531",2019,"L3896873",29,2
"6532",2019,"L4452971",382,13
"6533",2019,"L448001",946,5
"6534",2019,"L4498939",46,13
"6535",2019,"L450156",296,6
"6536",2019,"L4525037",125,1
"6537",2019,"L453702",4669,10
"6538",2019,"L460193",56,1
"6539",2019,"L463998",26,1
"6540",2019,"L466299",157,4
"6541",2019,"L470630",404,94
"6542",2019,"L473315",156,2
"6543",2019,"L473469",36360,9
"6544",2019,"L474804",435,2
"6545",2019,"L475103",2960,7
"6546",2019,"L4856050",92,2
"6547",2019,"L4856056",1463,9
"6548",2019,"L486255",30,1
"6549",2019,"L4886433",3,1
